start_time;wind_production;nuclear_production;hydro_production;total_production;surplus_deficit;reserve_small_scale_production
2025-07-25 21:00:00+00:00;2922.815;3939.495;535.293;8451.405;269.6315;25.7
2025-07-25 22:00:00+00:00;3041.205;4067.0800000000004;553.247;8717.06;303.471;28.8
2025-07-25 23:00:00+00:00;3168.8650000000002;4102.21;546.6759999999999;8878.619999999999;334.83000000000004;32.94975
2025-07-26 00:00:00+00:00;3098.675;4099.79;548.8505;8804.85;157.91950000000003;33.3
2025-07-26 01:00:00+00:00;3074.5;4098.835;543.0155;8783.875;160.50200000000004;35.0
2025-07-26 02:00:00+00:00;2972.1800000000003;4097.26;524.0835;8682.155;247.29250000000002;33.52535
2025-07-26 03:00:00+00:00;2442.375;4098.945;549.081;8263.425;16.748000000000026;24.7
2025-07-26 04:00:00+00:00;1764.83;4101.25;546.0165;7727.905000000001;-69.10099999999997;21.15035
2025-07-26 05:00:00+00:00;1208.5949999999998;4100.275;818.0635;7622.75;59.38524500000002;21.0
2025-07-26 06:00:00+00:00;1373.835;4100.0199999999995;748.7605;7878.860000000001;77.67000000000002;19.4
2025-07-26 07:00:00+00:00;1577.0;4099.495000000001;693.7189999999999;8194.755000000001;77.31550000000003;19.0
2025-07-26 08:00:00+00:00;1886.525;4101.03;632.3870000000001;8505.6;47.64720000000002;17.9
2025-07-26 09:00:00+00:00;2147.63;4099.820000000001;684.6854999999999;8871.670000000002;50.65685000000002;17.7
2025-07-26 10:00:00+00:00;2105.775;4094.255;648.142;8748.545;-249.45499999999998;17.1
2025-07-26 11:00:00+00:00;1941.4850000000001;4091.88;642.6985000000001;8576.8;-498.09;17.0
2025-07-26 12:00:00+00:00;2075.63;4089.16;629.0;8631.705;-289.36;17.4499
2025-07-26 13:00:00+00:00;1826.185;4086.8900000000003;622.116;8253.255;-230.89899999999997;19.0
2025-07-26 14:00:00+00:00;1412.36;4086.16;695.213;7761.420000000001;-296.71399999999994;19.0
2025-07-26 15:00:00+00:00;967.658;4082.96;1175.4869999999999;7676.764999999999;-58.69524999999997;20.2
2025-07-26 16:00:00+00:00;688.5355;4088.3100000000004;1247.43;7348.69;-41.23239999999998;21.0
2025-07-26 17:00:00+00:00;461.6335;4087.5899999999992;1515.77;7258.135;31.865300000000026;21.0
2025-07-26 18:00:00+00:00;373.72200000000004;4085.04;1472.9150000000002;7021.635;-56.92399999999998;21.649900000000002
2025-07-26 19:00:00+00:00;389.9265;4085.4800000000005;1458.87;6996.9;4.309350000000025;23.7
2025-07-26 20:00:00+00:00;423.553;4085.425;1300.375;6873.51;63.15000000000002;25.0
2025-07-26 21:00:00+00:00;282.93549999999993;4085.1099999999997;1006.2434999999999;6434.91;-33.36599999999998;26.2
2025-07-26 22:00:00+00:00;174.25;4081.215;778.813;6074.635;-73.32489999999999;28.999299999999998
2025-07-26 23:00:00+00:00;175.999;4080.3900000000003;676.004;5982.48;-158.96999999999997;32.749849999999995
2025-07-27 00:00:00+00:00;205.5505;4079.3899999999994;723.4179999999999;6046.835000000001;-84.35439999999997;33.0
2025-07-27 01:00:00+00:00;242.85099999999997;4079.38;660.4405;6036.815;-36.499049999999976;34.999900000000004
2025-07-27 02:00:00+00:00;264.323;4078.965;617.184;6043.725;26.715350000000022;34.5
2025-07-27 03:00:00+00:00;244.9765;4079.435;604.7425000000001;6100.3550000000005;-12.266999999999976;25.950349999999997
2025-07-27 04:00:00+00:00;185.25349999999997;4081.335;672.2165;6243.0599999999995;-35.02549999999998;22.6
2025-07-27 05:00:00+00:00;70.5023;4080.185;728.764;6327.67;-16.285849999999975;22.0
2025-07-27 06:00:00+00:00;73.8004;4078.9849999999997;722.9415;6483.08;-111.59099999999998;21.0
2025-07-27 07:00:00+00:00;120.92350000000002;4079.0500000000006;843.6270000000001;6795.18;-126.42549999999997;20.5
2025-07-27 08:00:00+00:00;176.2685;4078.8399999999992;652.229;6748.87;-105.38649999999998;19.0
2025-07-27 09:00:00+00:00;231.519;4075.75;668.8810000000001;6870.44;-63.52119999999998;19.0
2025-07-27 10:00:00+00:00;264.8145;4079.815;664.8729999999999;6882.695;-180.38349999999997;19.0
2025-07-27 11:00:00+00:00;351.397;4077.8100000000004;630.534;6847.015000000001;-249.1;19.0
2025-07-27 12:00:00+00:00;378.867;4079.9950000000003;621.042;6769.235000000001;-195.00199999999998;17.250149999999998
2025-07-27 13:00:00+00:00;383.0865;4080.1050000000005;641.8495;6695.83;-112.69389999999999;18.7
2025-07-27 14:00:00+00:00;297.736;4079.1049999999996;803.5155;6627.57;177.30080000000004;19.04985
2025-07-27 15:00:00+00:00;396.749;4080.8;1102.7649999999999;6911.859999999999;225.35500000000002;21.0
2025-07-27 16:00:00+00:00;477.94050000000004;4079.4300000000003;1220.995;7006.160000000001;243.79000000000005;21.0
2025-07-27 17:00:00+00:00;518.396;4079.025;1169.395;6898.9349999999995;234.25000000000006;21.7
2025-07-27 18:00:00+00:00;864.8639999999999;4078.975;966.3825;6913.540000000001;287.88500000000005;23.2
2025-07-27 19:00:00+00:00;1293.7450000000001;4078.2899999999995;798.697;7092.155000000001;409.20000000000005;25.0
2025-07-27 20:00:00+00:00;1657.3349999999998;4080.1100000000006;625.4565;7261.879999999999;364.495;25.0
2025-07-27 21:00:00+00:00;1835.455;4080.47;515.303;7325.395000000001;0.3679000000000244;26.5497
2025-07-27 22:00:00+00:00;1857.7;4027.0199999999995;536.4314999999999;7311.775;-72.14294999999997;29.500349999999997
2025-07-27 23:00:00+00:00;1781.5350000000003;4021.905;538.457;7238.3049999999985;-114.77599999999998;32.2498
2025-07-28 00:00:00+00:00;2085.38;4016.31;548.9675;7553.06;235.6476;33.0
2025-07-28 01:00:00+00:00;1582.61;4014.3;551.2810000000001;7052.19;-110.47949999999999;33.45
2025-07-28 02:00:00+00:00;1405.3;4017.7950000000005;646.0215000000001;6998.95;-125.56999999999998;33.12525
2025-07-28 03:00:00+00:00;1310.7800000000002;4017.535;758.497;7098.740000000001;-190.18724999999998;25.1003
2025-07-28 04:00:00+00:00;1226.206;4015.12;910.2059999999999;7276.88;1.9520000000000208;22.5501
2025-07-28 05:00:00+00:00;624.646;4014.3050000000003;1257.25;7201.6449999999995;-15.516999999999978;23.0
2025-07-28 06:00:00+00:00;464.5455;4019.625;1408.8200000000002;7331.509999999999;-88.29629999999997;21.15015
2025-07-28 07:00:00+00:00;817.7825;4019.5299999999997;1239.8899999999999;7613.490000000001;-98.47449999999998;21.0
2025-07-28 08:00:00+00:00;1137.27;4014.715;1029.9859999999999;7773.789999999999;0.7506000000000232;20.100450000000002
2025-07-28 09:00:00+00:00;1399.225;4000.6400000000003;883.9060000000002;7908.390000000001;4.251961000000024;19.0
2025-07-28 10:00:00+00:00;1707.735;3971.095;831.0685;8187.2699999999995;70.28450000000002;19.0
2025-07-28 11:00:00+00:00;1548.065;3968.59;775.2429999999999;7978.594999999999;-47.08649999999998;20.0
2025-07-28 12:00:00+00:00;1441.43;3965.6150000000002;862.7215;7913.45;-115.381;21.0
2025-07-28 13:00:00+00:00;1629.1399999999999;3965.38;872.2819999999999;8016.125;160.88850000000002;21.0
2025-07-28 14:00:00+00:00;1100.06;3985.04;1183.6475;7784.089999999999;-85.17349999999998;21.0
2025-07-28 15:00:00+00:00;852.1175;3991.2599999999998;1279.54;7519.485000000001;222.3195;22.849899999999998
2025-07-28 16:00:00+00:00;820.994;3984.9800000000005;1445.39;7510.414999999999;290.40500000000003;23.0
2025-07-28 17:00:00+00:00;777.2685;3972.7650000000003;1497.5700000000002;7402.9450000000015;131.29850000000002;23.0
2025-07-28 18:00:00+00:00;957.3685000000002;3971.7949999999996;1418.615;7422.3;235.47145;23.249850000000002
2025-07-28 19:00:00+00:00;1339.325;3971.7300000000005;1189.5900000000001;7549.779999999999;340.445;25.0
2025-07-28 20:00:00+00:00;1654.545;3970.475;860.0994999999999;7538.175;348.75;25.7498
2025-07-28 21:00:00+00:00;1781.33;3971.1549999999997;583.3485000000001;7358.640000000001;199.61;27.0
2025-07-28 22:00:00+00:00;1778.5849999999998;3728.755;555.8695;7091.084999999999;387.37500000000006;28.49975
2025-07-28 23:00:00+00:00;1697.8049999999998;3692.715;520.2175;6939.885;159.584;31.54985
2025-07-29 00:00:00+00:00;1509.23;3692.91;469.4405;6705.410000000001;-96.04194999999999;33.0
2025-07-29 01:00:00+00:00;1565.9650000000001;3692.96;481.26750000000004;6769.68;-311.06499999999994;33.0
2025-07-29 02:00:00+00:00;1716.325;3692.94;477.08299999999997;6928.859999999999;-286.4599999999999;33.0
2025-07-29 03:00:00+00:00;1878.545;3691.685;499.3265;7167.8;-163.152;33.0
2025-07-29 04:00:00+00:00;1781.8649999999998;3691.63;579.354;7229.025;-368.34099999999995;29.750700000000002
2025-07-29 05:00:00+00:00;1472.2649999999999;3691.3149999999996;753.3729999999999;7204.325;-278.621;26.05035
2025-07-29 06:00:00+00:00;1302.1150000000002;3691.2050000000004;1087.8975;7586.110000000001;-122.08192999999999;98.0245
2025-07-29 07:00:00+00:00;1602.5849999999998;3692.44;983.8095;7815.35;-44.72749999999998;39.47545
2025-07-29 08:00:00+00:00;1862.985;3692.6349999999998;801.8465;7964.205;-395.3349999999999;21.3
2025-07-29 09:00:00+00:00;2064.62;3692.1949999999997;792.6715;8184.695;-314.775;22.8
2025-07-29 10:00:00+00:00;2326.27;3692.0800000000004;603.848;8212.505000000001;-198.72499999999997;28.6743
2025-07-29 11:00:00+00:00;2394.855;3694.0549999999994;509.21899999999994;8124.55;-222.695;22.0
2025-07-29 12:00:00+00:00;2430.05;3698.8700000000003;457.28550000000007;8076.139999999999;-115.26999999999998;22.0
